,db_id,query,query_toks,question,question_toks,sql
26,WhatCDHipHop,SELECT artist FROM torrents GROUP BY artist HAVING count(*) = 1,"['SELECT', 'artist', 'FROM', 'torrents', 'GROUP', 'BY', 'artist', 'HAVING', 'count(*)', '=', '1']",What are the artist/groups that released only one CD?,"['What', 'are', 'the', 'artist/groups', 'that', 'released', 'only', 'one', 'CD?']","{'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [False, [[0, [0, [0, 3, False], None]]]], 'where': [], 'groupBy': [[0, 3, False]], 'having': [[False, 2, [0, [3, 0, False], None], 1.0, None]], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
27,WhatCDHipHop,SELECT artist FROM torrents WHERE groupYear > 2010 GROUP BY artist,"['SELECT', 'artist', 'FROM', 'torrents', 'WHERE', 'groupYear', '>', '2010', 'GROUP', 'BY', 'artist']",What are the actors who have had releases after 2010?,"['What', 'are', 'the', 'actors', 'who', 'have', 'had', 'releases', 'after', '2010?']","{'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [False, [[0, [0, [0, 3, False], None]]]], 'where': [[False, 3, [0, [0, 4, False], None], 2010.0, None]], 'groupBy': [[0, 3, False]], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
0,WorldSoccerDataBase,"SELECT PSH FROM football_data WHERE HomeTeam LIKE ""%Arsenal%"" AND FTR = ""H"" UNION SELECT PSA FROM football_data WHERE AwayTeam LIKE ""%Arsenal%"" AND FTR = ""A""","['SELECT', 'PSH', 'FROM', 'football_data', 'WHERE', 'HomeTeam', 'LIKE', '""%Arsenal%""', 'AND', 'FTR', '=', '""H""', 'UNION', 'SELECT', 'PSA', 'FROM', 'football_data', 'WHERE', 'AwayTeam', 'LIKE', '""%Arsenal%""', 'AND', 'FTR', '=', '""A""']",What are the Pinnacle odds for Arsenal winning matches?,"['What', 'are', 'the', 'Pinnacle', 'odds', 'for', 'Arsenal', 'winning', 'matches?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 26, False], None]]]], 'where': [[False, 9, [0, [0, 18, False], None], '""%Arsenal%""', None], 'and', [False, 2, [0, [0, 22, False], None], '""H""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': {'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 28, False], None]]]], 'where': [[False, 9, [0, [0, 19, False], None], '""%Arsenal%""', None], 'and', [False, 2, [0, [0, 22, False], None], '""A""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}, 'except': None}"
1,WorldSoccerDataBase,"SELECT * FROM football_data WHERE Country = ""Spain"" AND FTR = ""A""","['SELECT', '*', 'FROM', 'football_data', 'WHERE', 'Country', '=', '""Spain""', 'AND', 'FTR', '=', '""A""']",Which matches in Spain did the away team win?,"['Which', 'matches', 'in', 'Spain', 'did', 'the', 'away', 'team', 'win?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 0, False], None]]]], 'where': [[False, 2, [0, [0, 15, False], None], '""Spain""', None], 'and', [False, 2, [0, [0, 22, False], None], '""A""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
2,WorldSoccerDataBase,"SELECT * FROM football_data WHERE Season = ""2016"" AND FTR = ""D"" AND League = ""Premier League""","['SELECT', '*', 'FROM', 'football_data', 'WHERE', 'Season', '=', '""2016""', 'AND', 'FTR', '=', '""D""', 'AND', 'League', '=', '""Premier', 'League""']",Which Premier League matches ended in a draw in 2016?,"['Which', 'Premier', 'League', 'matches', 'ended', 'in', 'a', 'draw', 'in', '2016?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 0, False], None]]]], 'where': [[False, 2, [0, [0, 12, False], None], '""2016""', None], 'and', [False, 2, [0, [0, 22, False], None], '""D""', None], 'and', [False, 2, [0, [0, 16, False], None], '""Premier League""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
3,WorldSoccerDataBase,SELECT * FROM football_data WHERE B365D > 3,"['SELECT', '*', 'FROM', 'football_data', 'WHERE', 'B365D', '>', '3']",Which matches had draw odds from Bet365 higher than 3?,"['Which', 'matches', 'had', 'draw', 'odds', 'from', 'Bet365', 'higher', 'than', '3?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 0, False], None]]]], 'where': [[False, 3, [0, [0, 30, False], None], 3.0, None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
4,WorldSoccerDataBase,"SELECT DRAW_CLOSING FROM betfront WHERE MATCH LIKE ""%VfB Stuttgart%""","['SELECT', 'DRAW_CLOSING', 'FROM', 'betfront', 'WHERE', 'MATCH', 'LIKE', '""%VfB', 'Stuttgart%""']",What were the closing odds for a draw in matches with VfB Stuttgart?,"['What', 'were', 'the', 'closing', 'odds', 'for', 'a', 'draw', 'in', 'matches', 'with', 'VfB', 'Stuttgart?']","{'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [False, [[0, [0, [0, 10, False], None]]]], 'where': [[False, 9, [0, [0, 5, False], None], '""%VfB Stuttgart%""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
5,WorldSoccerDataBase,SELECT * FROM football_data WHERE (FTHG + FTAG) = 0,"['SELECT', '*', 'FROM', 'football_data', 'WHERE', '(FTHG', '+', 'FTAG)', '=', '0']",Which games had no goals scored at full time?,"['Which', 'games', 'had', 'no', 'goals', 'scored', 'at', 'full', 'time?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 0, False], None]]]], 'where': [[False, 2, [2, [0, 20, False], [0, 21, False]], 0.0, None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
6,WorldSoccerDataBase,"SELECT AwayTeam FROM football_data WHERE HomeTeam = ""Omiya Ardija"" AND Season LIKE ""%2018%""","['SELECT', 'AwayTeam', 'FROM', 'football_data', 'WHERE', 'HomeTeam', '=', '""Omiya', 'Ardija""', 'AND', 'Season', 'LIKE', '""%2018%""']",What is the away team against Omiya Ardija in 2018?,"['What', 'is', 'the', 'away', 'team', 'against', 'Omiya', 'Ardija', 'in', '2018?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 19, False], None]]]], 'where': [[False, 2, [0, [0, 18, False], None], '""Omiya Ardija""', None], 'and', [False, 9, [0, [0, 12, False], None], '""%2018%""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
7,WorldSoccerDataBase,"SELECT count(*) FROM football_data WHERE Season LIKE ""%2010%"" AND Country = ""Spain""","['SELECT', 'count(*)', 'FROM', 'football_data', 'WHERE', 'Season', 'LIKE', '""%2010%""', 'AND', 'Country', '=', '""Spain""']",How many matches in Spain in 2010?,"['How', 'many', 'matches', 'in', 'Spain', 'in', '2010?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[3, [0, [0, 0, False], None]]]], 'where': [[False, 9, [0, [0, 12, False], None], '""%2010%""', None], 'and', [False, 2, [0, [0, 15, False], None], '""Spain""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
8,WorldSoccerDataBase,SELECT MATCH FROM betfront ORDER BY DRAW_OPENING DESC LIMIT 1,"['SELECT', 'MATCH', 'FROM', 'betfront', 'ORDER', 'BY', 'DRAW_OPENING', 'DESC', 'LIMIT', '1']",Which matches has the highest draw opening so far?,"['Which', 'matches', 'has', 'the', 'highest', 'draw', 'opening', 'so', 'far?']","{'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [False, [[0, [0, [0, 5, False], None]]]], 'where': [], 'groupBy': [], 'having': [], 'orderBy': ['desc', [[0, [0, 7, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}"
9,WorldSoccerDataBase,SELECT YEAR FROM betfront GROUP BY YEAR ORDER BY count(*) DESC LIMIT 1,"['SELECT', 'YEAR', 'FROM', 'betfront', 'GROUP', 'BY', 'YEAR', 'ORDER', 'BY', 'count(*)', 'DESC', 'LIMIT', '1']",Which year has most matches?,"['Which', 'year', 'has', 'most', 'matches?']","{'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [False, [[0, [0, [0, 1, False], None]]]], 'where': [], 'groupBy': [[0, 1, False]], 'having': [], 'orderBy': ['desc', [[0, [3, 0, False], None]]], 'limit': 1, 'intersect': None, 'union': None, 'except': None}"
10,WorldSoccerDataBase,"SELECT count(*) FROM football_data WHERE PSH != """" AND PSD != """" AND PSA != """"","['SELECT', 'count(*)', 'FROM', 'football_data', 'WHERE', 'PSH', '!=', '""""', 'AND', 'PSD', '!=', '""""', 'AND', 'PSA', '!=', '""""']",How many matches did Pinnacle have betting records?,"['How', 'many', 'matches', 'did', 'Pinnacle', 'have', 'betting', 'records?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[3, [0, [0, 0, False], None]]]], 'where': [[False, 7, [0, [0, 26, False], None], '""""', None], 'and', [False, 7, [0, [0, 27, False], None], '""""', None], 'and', [False, 7, [0, [0, 28, False], None], '""""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
11,WorldSoccerDataBase,SELECT count(*) FROM football_data WHERE B365H > PSH,"['SELECT', 'count(*)', 'FROM', 'football_data', 'WHERE', 'B365H', '>', 'PSH']",How many matches did Bet365 gives higher home win odds than Pinnacle?,"['How', 'many', 'matches', 'did', 'Bet365', 'gives', 'higher', 'home', 'win', 'odds', 'than', 'Pinnacle?']","{'from': {'table_units': [['table_unit', 1]], 'conds': [[False, 3, [0, [0, 29, False], None], [0, 26, False], None]]}, 'select': [False, [[3, [0, [0, 0, False], None]]]], 'where': [], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
12,WorldSoccerDataBase,SELECT count(*) FROM football_data WHERE FTHG + FTAG > 5,"['SELECT', 'count(*)', 'FROM', 'football_data', 'WHERE', 'FTHG', '+', 'FTAG', '>', '5']",How many games that the total number of goals exceed 5?,"['How', 'many', 'games', 'that', 'the', 'total', 'number', 'of', 'goals', 'exceed', '5?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[3, [0, [0, 0, False], None]]]], 'where': [[False, 3, [2, [0, 20, False], [0, 21, False]], 5.0, None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
13,WorldSoccerDataBase,SELECT max(B365A) FROM football_data,"['SELECT', 'max(B365A)', 'FROM', 'football_data']",What is the highest home losing odds in Bet365 ever?,"['What', 'is', 'the', 'highest', 'home', 'losing', 'odds', 'in', 'Bet365', 'ever?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[1, [0, [0, 31, False], None]]]], 'where': [], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
14,WorldSoccerDataBase,SELECT count(*) FROM football_data WHERE FTHG = 0 AND FTAG = 0,"['SELECT', 'count(*)', 'FROM', 'football_data', 'WHERE', 'FTHG', '=', '0', 'AND', 'FTAG', '=', '0']",How many number of games ended in a 0-0 tie?,"['How', 'many', 'number', 'of', 'games', 'ended', 'in', 'a', '0-0', 'tie?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[3, [0, [0, 0, False], None]]]], 'where': [[False, 2, [0, [0, 20, False], None], 0.0, None], 'and', [False, 2, [0, [0, 21, False], None], 0.0, None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
15,WorldSoccerDataBase,SELECT count(Div) FROM football_data,"['SELECT', 'count(Div)', 'FROM', 'football_data']",How many league division does football_data database has?,"['How', 'many', 'league', 'division', 'does', 'football_data', 'database', 'has?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[3, [0, [0, 14, False], None]]]], 'where': [], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
16,WorldSoccerDataBase,"SELECT count(League) FROM football_data WHERE Country != ""Scotland"" and Country != ""England"" and Referee != """"","['SELECT', 'count(League)', 'FROM', 'football_data', 'WHERE', 'Country', '!=', '""Scotland""', 'and', 'Country', '!=', '""England""', 'and', 'Referee', '!=', '""""']",Do other leagues have referee name records outside of Scotland and England?,"['Do', 'other', 'leagues', 'have', 'referee', 'name', 'records', 'outside', 'of', 'Scotland', 'and', 'England?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[3, [0, [0, 16, False], None]]]], 'where': [[False, 7, [0, [0, 15, False], None], '""Scotland""', None], 'and', [False, 7, [0, [0, 15, False], None], '""England""', None], 'and', [False, 7, [0, [0, 17, False], None], '""""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
17,WorldSoccerDataBase,"SELECT B365D FROM football_data WHERE HomeTeam = ""Swindon"" and AwayTeam = ""Millwall"" and Season = ""2016/2017""","['SELECT', 'B365D', 'FROM', 'football_data', 'WHERE', 'HomeTeam', '=', '""Swindon""', 'and', 'AwayTeam', '=', '""Millwall""', 'and', 'Season', '=', '""2016/2017""']",What's the odds for draw on Bet365 for the game Swindon v.s. Millwall for 2016/2017 season?,"[""What's"", 'the', 'odds', 'for', 'draw', 'on', 'Bet365', 'for', 'the', 'game', 'Swindon', 'v.s.', 'Millwall', 'for', '2016/2017', 'season?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 30, False], None]]]], 'where': [[False, 2, [0, [0, 18, False], None], '""Swindon""', None], 'and', [False, 2, [0, [0, 19, False], None], '""Millwall""', None], 'and', [False, 2, [0, [0, 12, False], None], '""2016/2017""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
0,WorldSoccerDataBase,"SELECT PSH FROM football_data WHERE HomeTeam LIKE ""%Arsenal%"" AND FTR = ""H"" UNION SELECT PSA FROM football_data WHERE AwayTeam LIKE ""%Arsenal%"" AND FTR = ""A""","['SELECT', 'PSH', 'FROM', 'football_data', 'WHERE', 'HomeTeam', 'LIKE', '""%Arsenal%""', 'AND', 'FTR', '=', '""H""', 'UNION', 'SELECT', 'PSA', 'FROM', 'football_data', 'WHERE', 'AwayTeam', 'LIKE', '""%Arsenal%""', 'AND', 'FTR', '=', '""A""']",What are the Pinnacle odds for Arsenal winning matches?,"['What', 'are', 'the', 'Pinnacle', 'odds', 'for', 'Arsenal', 'winning', 'matches?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 26, False], None]]]], 'where': [[False, 9, [0, [0, 18, False], None], '""%Arsenal%""', None], 'and', [False, 2, [0, [0, 22, False], None], '""H""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': {'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 28, False], None]]]], 'where': [[False, 9, [0, [0, 19, False], None], '""%Arsenal%""', None], 'and', [False, 2, [0, [0, 22, False], None], '""A""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}, 'except': None}"
1,WorldSoccerDataBase,"SELECT * FROM football_data WHERE Country = ""Spain"" AND FTR = ""A""","['SELECT', '*', 'FROM', 'football_data', 'WHERE', 'Country', '=', '""Spain""', 'AND', 'FTR', '=', '""A""']",Which matches in Spain did the away team win?,"['Which', 'matches', 'in', 'Spain', 'did', 'the', 'away', 'team', 'win?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 0, False], None]]]], 'where': [[False, 2, [0, [0, 15, False], None], '""Spain""', None], 'and', [False, 2, [0, [0, 22, False], None], '""A""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
2,WorldSoccerDataBase,"SELECT * FROM football_data WHERE Season = ""2016"" AND FTR = ""D"" AND League = ""Premier League""","['SELECT', '*', 'FROM', 'football_data', 'WHERE', 'Season', '=', '""2016""', 'AND', 'FTR', '=', '""D""', 'AND', 'League', '=', '""Premier', 'League""']",Which Premier League matches ended in a draw in 2016?,"['Which', 'Premier', 'League', 'matches', 'ended', 'in', 'a', 'draw', 'in', '2016?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 0, False], None]]]], 'where': [[False, 2, [0, [0, 12, False], None], '""2016""', None], 'and', [False, 2, [0, [0, 22, False], None], '""D""', None], 'and', [False, 2, [0, [0, 16, False], None], '""Premier League""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
3,WorldSoccerDataBase,SELECT * FROM football_data WHERE B365D > 3,"['SELECT', '*', 'FROM', 'football_data', 'WHERE', 'B365D', '>', '3']",Which matches had draw odds from Bet365 higher than 3?,"['Which', 'matches', 'had', 'draw', 'odds', 'from', 'Bet365', 'higher', 'than', '3?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 0, False], None]]]], 'where': [[False, 3, [0, [0, 30, False], None], 3.0, None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
4,WorldSoccerDataBase,"SELECT DRAW_CLOSING FROM betfront WHERE MATCH LIKE ""%VfB Stuttgart%""","['SELECT', 'DRAW_CLOSING', 'FROM', 'betfront', 'WHERE', 'MATCH', 'LIKE', '""%VfB', 'Stuttgart%""']",What were the closing odds for a draw in matches with VfB Stuttgart?,"['What', 'were', 'the', 'closing', 'odds', 'for', 'a', 'draw', 'in', 'matches', 'with', 'VfB', 'Stuttgart?']","{'from': {'table_units': [['table_unit', 0]], 'conds': []}, 'select': [False, [[0, [0, [0, 10, False], None]]]], 'where': [[False, 9, [0, [0, 5, False], None], '""%VfB Stuttgart%""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
5,WorldSoccerDataBase,SELECT * FROM football_data WHERE (FTHG + FTAG) = 0,"['SELECT', '*', 'FROM', 'football_data', 'WHERE', '(FTHG', '+', 'FTAG)', '=', '0']",Which games had no goals scored at full time?,"['Which', 'games', 'had', 'no', 'goals', 'scored', 'at', 'full', 'time?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 0, False], None]]]], 'where': [[False, 2, [2, [0, 20, False], [0, 21, False]], 0.0, None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
0,WorldSoccerDataBase,"SELECT AwayTeam FROM football_data WHERE HomeTeam = ""Omiya Ardija"" AND Season LIKE ""%2018%""","['SELECT', 'AwayTeam', 'FROM', 'football_data', 'WHERE', 'HomeTeam', '=', '""Omiya', 'Ardija""', 'AND', 'Season', 'LIKE', '""%2018%""']",What is the away team against Omiya Ardija in 2018?,"['What', 'is', 'the', 'away', 'team', 'against', 'Omiya', 'Ardija', 'in', '2018?']","{'from': {'table_units': [['table_unit', 1]], 'conds': []}, 'select': [False, [[0, [0, [0, 19, False], None]]]], 'where': [[False, 2, [0, [0, 18, False], None], '""Omiya Ardija""', None], 'and', [False, 9, [0, [0, 12, False], None], '""%2018%""', None]], 'groupBy': [], 'having': [], 'orderBy': [], 'limit': None, 'intersect': None, 'union': None, 'except': None}"
